Order_ID,Area,City,Region_Name,Restaurant_Name,Price_Category,Price,Popularity_Index,Popularity,Avg ratings,Total ratings,Rating_Category,Demand_Category,Food type,Cuisine_Count,Address,Delivery_Time_Mins,Delivery_Category
181088,Jorasanko,Kolkata,Kolkata - Jorasanko,Pandey Dhaba,Medium,300,1.82,Moderate,2.9,80,Poor,Normal,Indian,1,Burrabazarbara Bazar,44,Standard
181091,Tiljala,Kolkata,Kolkata - Tiljala,Chaccha Jaan - Biryani Kebabs & Curries,Medium,400,7.46,Very High,4.1,500,Good,Normal,"Biryani,North Indian,Mughlai,Kebabs",4,Picnic Garden,67,Slow
181093,Behala,Kolkata,Kolkata - Behala,Gharana- The Veg House,Medium,200,1.1,Moderate,3.8,100,Average,Normal,North Indian,1,Tollygung,91,Slow
181115,Amberpet,Hyderabad,Hyderabad - Amberpet,Good Lands Restaurant,Medium,300,1.67,Moderate,4.2,100,Good,Normal,"Biryani,North Indian,South Indian,Tandoor,Chinese",5,Tarnaka Nacharam & Malkajigiri,60,Standard
181120,Khairtabad,Hyderabad,Hyderabad - Khairtabad,The Pani Puri Monster,Low,100,1.43,Moderate,2.9,80,Poor,Normal,"Indian,Chinese,South Indian,Chaat",4,Anand Nagar,56,Standard
181240,Yerawada,Pune,Pune - Yerawada,G-1 Juice Center,Low,150,1.45,Moderate,2.9,80,Poor,Normal,Beverages,1,Vishrantwadinagpur Chawl Yerawada,55,Standard
181392,Malleshwaram,Bangalore,Bangalore - Malleshwaram,The Fast Food,Low,150,0.82,Low,4.3,50,Good,Normal,Indian,1,Malleshwaram,61,Slow
181435,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Sundaram Restaurant,Medium,200,1.27,Moderate,2.9,80,Poor,Normal,"North Indian,South Indian,Chinese",3,Salt Lake,63,Slow
181708,Toli Chowki,Hyderabad,Hyderabad - Toli Chowki,Dosa Factory,Low,100,6.85,Very High,4.1,500,Good,Normal,South Indian,1,Tolochowki Cross Roads,73,Slow
181807,Marol,Mumbai,Mumbai - Marol,Chawlas^2,Medium,400,0.88,Low,4.2,50,Good,Normal,North Indian  Indian  Punjabi  Tandoor,1,Andheri East,57,Standard
181941,Koti,Hyderabad,Hyderabad - Koti,Svm Grand,Medium,300,0.63,Low,4.2,20,Good,Normal,"South Indian,North Indian,Chinese",3,Abids & Koti,32,Standard
181947,Kothapet,Hyderabad,Hyderabad - Kothapet,Royal Fast Food,Low,150,0.34,Low,4,20,Good,Normal,Chinese,1,Kothapet & Dilshuknagar,58,Standard
181984,Rohini,Delhi,Delhi - Rohini,Biryani Wale,Medium,300,0.56,Low,3.3,20,Average,Normal,Indian,1,21 Sector,36,Standard
182139,Baguihati,Kolkata,Kolkata - Baguihati,Chicken Xperience By Venkys,Medium,200,0.84,Low,2.9,80,Poor,Normal,Fast Food,1,Salt Lake,95,Slow
182585,Alwarpet,Chennai,Chennai - Alwarpet,Havmor,Medium,300,1.82,Moderate,4.7,100,Excellent,Normal,"Ice Cream,Desserts",2,Alwarpet,55,Standard
182610,Thousand Lights,Chennai,Chennai - Thousand Lights,Sante Spa Cuisine,High,1300,2.13,High,4.6,100,Excellent,Normal,"Italian,Continental,Mediterranean,Fast Food",4,Nungambakkam,47,Standard
182804,Matunga,Mumbai,Mumbai - Matunga,Waffles By Di Bella,Medium,250,0.33,Low,4.7,20,Excellent,Normal,Ice Cream,1,King'S Circle Nathalal Parekh Marg  Near Khalsa College,60,Standard
182824,Banjara Hills,Hyderabad,Hyderabad - Banjara Hills,Feranoz,Medium,500,8.47,Very High,4.4,500,Good,Normal,"Desserts,Italian,Bakery,Snacks,Pizzas",5,Zahara Nagar Banjara Hills,59,Standard
182933,Camp,Pune,Pune - Camp,Cake Cart,Medium,300,2.22,High,2.9,80,Poor,Normal,"Desserts,Bakery",2,Camp,36,Standard
183253,Purasaiwakkam,Chennai,Chennai - Purasaiwakkam,Riyas Biriyani,Medium,300,0.56,Low,3.9,20,Average,Normal,Indian,1,T.Nagar,36,Standard
183585,Andheri East,Mumbai,Mumbai - Andheri East,Cafe New Ajwa Marol,Medium,300,1.89,Moderate,4,100,Good,Normal,"North Indian,Mughlai,Chinese,Fast Food,Desserts",5,Marol Sakinaka,53,Standard
184158,Koramangala,Bangalore,Bangalore - Koramangala,Khichdi Experiment,Medium,250,2.04,High,4.5,100,Excellent,Normal,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",12,Nanjappa Reddy Layout Koramangala,49,Standard
184256,Jubilee Hills,Hyderabad,Hyderabad - Jubilee Hills,Panchakattu Dosa,Low,100,6.85,Very High,4.5,500,Excellent,Normal,South Indian,1,Banjara Hills,73,Slow
184695,Kurla,Mumbai,Mumbai - Kurla,Shalimar Restaurant & Store,High,650,0.63,Low,4.1,20,Good,Normal,"North Indian,Chinese,Mughlai",3,Kurla,32,Standard
184748,Beniapukur,Kolkata,Kolkata - Beniapukur,Anokha Baghicha,Medium,300,1.96,Moderate,3.9,100,Average,Normal,"Indian,Chinese",2,Esplanade,51,Standard
184792,Wilson Garden,Bangalore,Bangalore - Wilson Garden,Karavali Kolimane,Medium,400,0.38,Low,3.7,20,Average,Normal,"South Indian,Chinese,Seafood,Tandoor,North Indian",5,Shantinagar,52,Standard
185511,Andheri East,Mumbai,Mumbai - Andheri East,New Cafe Marol,Medium,350,2,High,3.9,100,Average,Normal,North Indian  Chinese  Mughlai  Tandoor  Desserts  Fast Food  Beverages,1,Marol Sakinaka,50,Standard
186029,Andheri East,Mumbai,Mumbai - Andheri East,Hotel Om Sai,Medium,400,1.45,Moderate,2.9,80,Poor,Normal,Chinese  Biryani  Indian,1,Andheri East,55,Standard
186123,Santacruz East,Mumbai,Mumbai - Santacruz East,The Biryani Life,Medium,250,0.53,Low,3.5,20,Average,Normal,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",7,Kalina,38,Standard
186141,Begampura,Surat,Surat - Begampura,Taste Of Kolkata Rolls,Medium,400,2.86,High,4.3,100,Good,Normal,Fast Food,1,Salabatpura,35,Standard
186171,Athwa,Surat,Surat - Athwa,Shahi Biryani & Khichda,Medium,300,2.11,High,2.9,80,Poor,Normal,Biryani,1,Begampura,38,Standard
186196,Rohini,Delhi,Delhi - Rohini,The Biryani Life,Medium,250,1.28,Moderate,4.2,50,Good,Normal,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",7,Sector 8,39,Standard
186294,Shivajinagar,Pune,Pune - Shivajinagar,Noodles & Co,Medium,300,2.16,High,2.9,80,Poor,Normal,Chinese,1,Shivaji Nagar,37,Standard
186873,Sector 8 Rohini,Delhi,Delhi - Sector 8 Rohini,Patiala Shahi Kitchen,Medium,300,2.78,High,4.1,100,Good,Normal,Indian,1,Rohini Sector 8,36,Standard
186879,Rohini,Delhi,Delhi - Rohini,Shakespeer,Medium,300,1.29,Moderate,2.9,80,Poor,Normal,"Fast Food,Pizzas,Beverages,Snacks",4,Rohini,62,Slow
187384,Shivaji Nagar,Bangalore,Bangalore - Shivaji Nagar,Blue Tokai Coffee Roasters,High,800,1.32,Moderate,4.7,50,Excellent,Normal,"Healthy Food,American,Lebanese,Mediterranean,European,Juices,Middle Eastern",7,Central Bangalore,38,Standard
187550,Kodambakkam,Chennai,Chennai - Kodambakkam,Sss Hyderabad Briyani,Medium,250,1.41,Moderate,3.9,100,Average,Normal,"Chinese,Indian",2,Kodambakkam,71,Slow
187580,Phoenix Mall,Mumbai,Mumbai - Phoenix Mall,Tibb'S Frankie,Medium,200,1.86,Moderate,2.9,80,Poor,Normal,"Fast Food,Snacks,North Indian,Mexican,Beverages",5,Phoenixkurla,43,Standard
187976,Baner,Pune,Pune - Baner,Khichdi Experiment,Medium,250,1.67,Moderate,4.5,100,Excellent,Normal,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",12,Baner,60,Standard
188019,Mukherjee Nagar,Delhi,Delhi - Mukherjee Nagar,Zaika E Dilli 6,Medium,300,1.51,Moderate,2.9,80,Poor,Normal,Mughlai,1,Mukherjee Nagar,53,Standard
188517,Lake Town,Kolkata,Kolkata - Lake Town,Kathi On The Go,Medium,300,11.9,Very High,3.9,1000,Average,Normal,"Biryani,Indian,Kebabs,Mughlai,Fast Food",5,Jessore Road,84,Slow
188568,Sinthee,Kolkata,Kolkata - Sinthee,Snack 'N' Go,Medium,200,0.24,Low,3.4,20,Average,Normal,"Indian,Italian,American",3,Dumdum,83,Slow
189681,Santacruz East,Mumbai,Mumbai - Santacruz East,Lan Lan Restaurant,Medium,400,0.48,Low,4.2,20,Good,Normal,Chinese,1,Scruz Bandra East,42,Standard
189689,Tollygunge,Kolkata,Kolkata - Tollygunge,Food Point,Low,150,1.08,Moderate,3.4,100,Average,Normal,"Biryani,Snacks,Tandoor",3,Jadavpur Zone,93,Slow
189826,Talab Katta,Hyderabad,Hyderabad - Talab Katta,Moghal Hot Spot,Medium,200,0.38,Low,3.2,20,Average,Normal,"Biryani,Chinese",2,Charminar,52,Standard
190360,Gariahat,Kolkata,Kolkata - Gariahat,Purbani Restaurant & Hotel,Medium,450,1.07,Moderate,2.9,80,Poor,Normal,"Chinese,North Indian",2,South Kolkata,75,Slow
190656,Baranagar,Kolkata,Kolkata - Baranagar,Maa Karunamoyee Fast Food Centre,Medium,250,0.77,Low,3.7,50,Average,Normal,Indian,1,North Dumdum,65,Slow
190694,Indiranagar,Bangalore,Bangalore - Indiranagar,Rocket Wok,Medium,400,1.85,Moderate,4.2,100,Good,Normal,"Chinese,Thai,Asian,Combo,Vietnamese,Pan-Asian",6,Indiranagar,54,Standard
190721,Central Kolkata,Kolkata,Kolkata - Central Kolkata,Gupta Dhaba,Medium,250,0.32,Low,3.3,20,Average,Normal,"Biryani,Indian,Mughlai,North Indian,Chinese",5,Munsi Para ( Lalabagan),62,Slow
190827,Ballygunge,Kolkata,Kolkata - Ballygunge,Meraz Fast Food,Medium,200,0.32,Low,3.4,20,Average,Normal,Indian,1,Central Kolkata,62,Slow
190848,Bowenpally,Hyderabad,Hyderabad - Bowenpally,Trio-La Patisserie.,Medium,300,1.07,Moderate,2.9,80,Poor,Normal,Desserts,1,Kharkhana & Trimulgherry,75,Slow
191132,Scruz Bandra East,Mumbai,Mumbai - Scruz Bandra East,Variety Chinese,Medium,300,1.95,Moderate,2.9,80,Poor,Normal,Chinese,1,Scruz Bandra East,41,Standard
191390,Koramangala,Bangalore,Bangalore - Koramangala,Brooks And Bonds Brewery,Medium,200,1.21,Moderate,2.9,80,Poor,Normal,Indian,1,Hsr,66,Slow
191430,Santacruz East,Mumbai,Mumbai - Santacruz East,Tip Top Chinese,Medium,300,2.22,High,2.9,80,Poor,Normal,"Chinese,Indian",2,Scruz Bandra East,36,Standard
191431,Santacruz East,Mumbai,Mumbai - Santacruz East,Uncle Chinese,Medium,300,2.7,High,2.9,100,Poor,Normal,"Chinese,Tandoor",2,Scruz Bandra East,37,Standard
191489,Santacruz East,Mumbai,Mumbai - Santacruz East,Hong Kong Chinese,Medium,200,2.11,High,2.9,80,Poor,Normal,"Chinese,Indian",2,Scruz Bandra East,38,Standard
191495,Santacruz East,Mumbai,Mumbai - Santacruz East,A One Chinese,Medium,400,2.16,High,2.9,80,Poor,Normal,"Chinese,Indian",2,Scruz Bandra East,37,Standard
191577,Saki Naka,Mumbai,Mumbai - Saki Naka,The Bombay Chopstic,Medium,250,2.29,High,2.9,80,Poor,Normal,Indian  Chinese,1,Kurla,35,Standard
191596,Scruz Bandra East,Mumbai,Mumbai - Scruz Bandra East,King Chinese,Medium,300,2.05,High,2.9,80,Poor,Normal,"Chinese,Tandoor",2,Scruz Bandra East,39,Standard
191633,Athwa,Surat,Surat - Athwa,Royal Fastfood,Medium,220,0.63,Low,3.5,20,Average,Normal,"Chinese,Mughlai,Punjabi",3,New Textile Market,32,Standard
191647,Santacruz East,Mumbai,Mumbai - Santacruz East,Your Choice Chinese,Medium,350,2.29,High,2.9,80,Poor,Normal,"Indian,Chinese",2,Scruz Bandra East,35,Standard
191678,Katraj,Pune,Pune - Katraj,Mother'S Tawa,Medium,400,0.96,Low,2.9,80,Poor,Normal,North Indian,1,Bibwewadi,83,Slow
191798,Alwarpet,Chennai,Chennai - Alwarpet,Crust & Cheese Pizza,Medium,400,0.69,Low,4.4,50,Good,Normal,"Pizzas,Italian-American",2,Alwarpet,72,Slow
191822,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Third Wave Coffee,Medium,400,3.03,High,4.4,100,Good,Normal,"Beverages,Bakery,Continental",3,Central Bangalore,33,Standard
191826,Shah-E-Alam Roja,Ahmedabad,Ahmedabad - Shah-E-Alam Roja,Al-Hamza,Medium,300,1.28,Moderate,3.8,50,Average,Normal,"Indian,Mughlai,Afghani",3,Maninagar,39,Standard
191857,Chembur,Mumbai,Mumbai - Chembur,Mamu Ki Biryani,Medium,500,1.51,Moderate,2.9,80,Poor,Normal,"Indian,North Indian,Tandoor",3,Chembur,53,Standard
191901,Scruz Bandra East,Mumbai,Mumbai - Scruz Bandra East,Akash Chinese,Medium,300,2.16,High,2.9,80,Poor,Normal,"Chinese,Tandoor",2,Scruz Bandra East,37,Standard
191903,Ayanavaram,Chennai,Chennai - Ayanavaram,Sri Balaji Fast Food,Medium,250,1.96,Moderate,4.1,100,Good,Normal,"Chinese,Indian",2,Villivakkam,51,Standard
191906,Sadashiv Peth,Pune,Pune - Sadashiv Peth,Rolls Mania,Medium,200,2.94,High,4.3,100,Good,Normal,Fast Food,1,Swargate,34,Standard
191912,Powai,Mumbai,Mumbai - Powai,Kaswa Chicken Shwarma,Medium,200,1.6,Moderate,2.9,80,Poor,Normal,Lebanese,1,Powai,50,Standard
191932,Ganga Dham,Pune,Pune - Ganga Dham,Jay Ganesh Caterering Service,Low,150,0.88,Low,3.9,50,Average,Normal,"Chaat,Use code XPRESS121 to avail.",2,Gangadham,57,Standard
191985,Toli Chowki,Hyderabad,Hyderabad - Toli Chowki,Mandar Restaurant,Medium,500,16.95,Very High,4.1,1000,Good,High Demand,"North Indian,Biryani,Chinese",3,Tolichowki,59,Standard
192026,Kothapet,Hyderabad,Hyderabad - Kothapet,Quik Cakes.,Medium,500,1.43,Moderate,2.9,80,Poor,Normal,"Bakery,Desserts",2,Madhapur,56,Standard
192029,Koramangala,Bangalore,Bangalore - Koramangala,Tibetan Mother'S Kitchen,Medium,250,9.8,Very High,4.1,500,Good,Normal,"Chinese,Tibetan,Thai",3,Koramangala,51,Standard
192034,Chembur,Mumbai,Mumbai - Chembur,Biryaniwala & Co - By Singh Saab,Medium,300,0.39,Low,3.8,20,Average,Normal,"North Indian,Biryani,Tandoor",3,Rc Marg,51,Standard
192141,Chembur,Mumbai,Mumbai - Chembur,Spicy Bites,Medium,400,1.57,Moderate,2.9,80,Poor,Normal,Mughlai  Tandoor  North Indian,1,Chembur,51,Standard
192291,Jogupalya,Bangalore,Bangalore - Jogupalya,Mccafe By Mcdonald'S,Medium,250,1.54,Moderate,2.9,80,Poor,Normal,"Beverages,Desserts",2,Lido Mall,52,Standard
192305,Shivajinagar,Pune,Pune - Shivajinagar,Mccafe By Mcdonald'S,Medium,250,2.11,High,2.9,80,Poor,Normal,"Beverages,Desserts",2,Jm Road,38,Standard
192367,Santacruz East,Mumbai,Mumbai - Santacruz East,Mccafe By Mcdonald'S,Medium,250,2.22,High,2.9,80,Poor,Normal,"Beverages,Desserts",2,Kalina Artista,36,Standard
192381,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Mccafe By Mcdonald'S,Medium,250,2,High,2.9,80,Poor,Normal,"Beverages,Desserts",2,Cg Road,40,Standard
192575,Scruz Bandra East,Mumbai,Mumbai - Scruz Bandra East,Highway Briyani,Medium,200,2.16,High,2.9,80,Poor,Normal,"Indian,Biryani,Tandoor",3,Scruz Bandra East,37,Standard
192600,Dum Dum,Kolkata,Kolkata - Dum Dum,Aamar Bangla,Medium,250,6.76,Very High,4.2,500,Good,Normal,"Bangladeshi,Bengali",2,Near Diamond Plaza Malljessore Road,74,Slow
192846,Ghatkopar West,Mumbai,Mumbai - Ghatkopar West,Sundeep Hotel,Medium,500,0.41,Low,4.2,20,Good,Normal,Chinese  North Indian  Seafood,1,Ghatkopar Vikhroli,49,Standard
193192,Banjara Hills,Hyderabad,Hyderabad - Banjara Hills,Speedy Wong,Medium,300,0.32,Low,3.8,20,Average,Normal,Chinese,1,Banjara Hills,63,Slow
193313,Rajajinagar,Bangalore,Bangalore - Rajajinagar,Shawarma Grill House,Medium,200,1.43,Moderate,2.9,80,Poor,Normal,Arabian,1,Rajajinagar,56,Standard
193326,Ballygunge,Kolkata,Kolkata - Ballygunge,Hindusthan Sweets- Ballygunge,Low,150,10,Very High,4.6,500,Excellent,Normal,Sweets  Snacks,1,South Kolkata,50,Standard
193363,Chembur,Mumbai,Mumbai - Chembur,Jagvi Udipi Fast Food,Medium,200,1.29,Moderate,2.9,80,Poor,Normal,"Biryani,Indian",2,Khardev Nagar,62,Slow
193541,Adajan Patiya,Surat,Surat - Adajan Patiya,Behrouz Biryani,Medium,500,1.96,Moderate,4.4,100,Good,Normal,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",8,Nr Navyug College Rander Road,51,Standard
193563,Indiranagar,Bangalore,Bangalore - Indiranagar,Shakers Cafe,Medium,200,1.38,Moderate,2.9,80,Poor,Normal,"Juices,Desserts,Indian,Fast Food",4,Old Binnamangalaindiranagar,58,Standard
193571,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,The Bowl Company,Medium,300,32.26,Very High,4.1,1000,Good,High Demand,"Continental,Indian,Pan-Asian,Chinese,Beverages,Desserts",6,Himayath Nagar,31,Standard
194090,Rajajinagar,Bangalore,Bangalore - Rajajinagar,Biryani Canteen,Medium,400,1.72,Moderate,4,100,Good,Normal,"Biryani,Chinese,North Indian,Tandoor",4,Rajajinagar,58,Standard
194552,Khatodra Wadi,Surat,Surat - Khatodra Wadi,Mccafe By Mcdonald'S,Medium,250,2.35,High,2.9,80,Poor,Normal,"Beverages,Desserts",2,Reliance Mall,34,Standard
194562,Koti,Hyderabad,Hyderabad - Koti,Mccafe By Mcdonald'S,Medium,250,2.29,High,2.9,80,Poor,Normal,"Beverages,Desserts",2,Abits Mpm Mall,35,Standard
194761,Santacruz East,Mumbai,Mumbai - Santacruz East,Hub Chinese,Medium,250,2.42,High,2.9,80,Poor,Normal,"Chinese,Tandoor",2,Scruz Bandra East,33,Standard
194877,Yerawada,Pune,Pune - Yerawada,Sp Chinese Fast Food,Medium,300,0.91,Low,3.9,50,Average,Normal,"Chinese,Fast Food,Indian",3,Viman Nagar,55,Standard
195015,Richmond Town,Bangalore,Bangalore - Richmond Town,Nutribites,Low,150,2.13,High,4.6,100,Excellent,Normal,"Healthy Food,Juices",2,Shantinagar,47,Standard
195349,Santacruz East,Mumbai,Mumbai - Santacruz East,Slay Coffee,Medium,200,1.39,Moderate,4.1,50,Good,Normal,"Beverages,Desserts",2,Cst Road,36,Standard
195407,Rajajinagar,Bangalore,Bangalore - Rajajinagar,Paradise Biryani,Medium,400,1.69,Moderate,3.9,100,Average,Normal,"Biryani,Kebabs",2,Rajajinagar,59,Standard
195504,Kalyani Nagar,Pune,Pune - Kalyani Nagar,Pergola Kitchen And Bar,High,1000,1.27,Moderate,2.9,80,Poor,Normal,"Continental,North Indian",2,Kalyani Nagar,63,Slow
195513,Andheri East,Mumbai,Mumbai - Andheri East,Al Zaika,Medium,250,0.96,Low,3.8,50,Average,Normal,North Indian  Chinese  Fast Food  Desserts,1,Marol Sakinaka,52,Standard
196391,Indiranagar,Bangalore,Bangalore - Indiranagar,Mandarin Oak- The Heavenly Chinese,Medium,350,1.45,Moderate,2.9,80,Poor,Normal,"Chinese,Asian,Thai",3,Binnamangala 1St Stage,55,Standard
196512,Bidhannagar,Kolkata,Kolkata - Bidhannagar,The Melbourne Cafe,Medium,300,1.92,Moderate,4.3,100,Good,Normal,Cafe,1,Salt Lake,52,Standard
196518,Taltala,Kolkata,Kolkata - Taltala,The Hot Kati Roll,Low,150,0.4,Low,3.1,20,Average,Normal,"Indian,Fast Food",2,Esplanade,50,Standard
197025,Ghatkopar East,Mumbai,Mumbai - Ghatkopar East,Brijwasi Sweets Original Since 1946 - Gd Group,Medium,250,2.22,High,4.1,100,Good,Normal,"Desserts,Sweets",2,Ghatkopar Vikhroli,45,Standard
197123,Central Bangalore,Bangalore,Bangalore - Central Bangalore,Kadamba Foodline,Medium,400,1.7,Moderate,2.9,80,Poor,Normal,South Indian,1,Central Bangalore,47,Standard
197194,Lake Town,Kolkata,Kolkata - Lake Town,Denzong Delight,Medium,200,1.41,Moderate,4,100,Good,Normal,"Chinese,Tibetan",2,Lake Town,71,Slow
197496,Abids,Hyderabad,Hyderabad - Abids,Abids Bistro  Royalton Hotel,Medium,450,1.4,Moderate,2.9,80,Poor,Normal,"Chinese,Kebabs,North Indian,South Indian,Tandoor",5,Abids & Koti,57,Standard
197513,Matunga,Mumbai,Mumbai - Matunga,Coffee By Di Bella,High,800,1.75,Moderate,4.6,100,Excellent,Normal,Cafe  Desserts  Chinese,1,Matunga Wadala,57,Standard
197699,Annamalai Colony,Chennai,Chennai - Annamalai Colony,Yakebab - Charcoal Grilled Treat,Medium,300,1.3,Moderate,4.2,100,Good,Normal,"Arabian,Biryani,Chinese,North Indian",4,Vadapalani,77,Slow
197935,Richmond Town,Bangalore,Bangalore - Richmond Town,Goodness Grills,Medium,350,2.56,High,3.8,100,Average,Normal,"Healthy Food,Continental,Keto,Indian,Salads",5,Aga Abdullah Street,39,Standard
197971,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,Cfc Chinese Food Court,Medium,200,2.16,High,2.9,80,Poor,Normal,Chinese,1,Himayath Nagar,37,Standard
198334,Perambur,Chennai,Chennai - Perambur,Ammavin Aduppankarai,Medium,400,7.81,Very High,4.1,500,Good,Normal,"Chettinad,Chinese,South Indian",3,Perambur,64,Slow
198342,Ponniammanmedu,Chennai,Chennai - Ponniammanmedu,Red Chilly Kitchen,Medium,400,0.7,Low,4,50,Good,Normal,"Chinese,Fast Food,South Indian",3,Perambur,71,Slow
198344,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,The Biryani Life,Medium,200,1.56,Moderate,3.9,50,Average,Normal,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",7,Panchvati Ellis Bridge,32,Standard
198476,Andheri East,Mumbai,Mumbai - Andheri East,Cafe Sahar,Medium,300,0.36,Low,4,20,Good,Normal,North Indian  Chinese  Mughlai  Desserts  Fast Food,1,Andheri East,56,Standard
198575,Dharavi,Mumbai,Mumbai - Dharavi,New Bismillah Restaurant,Medium,500,0.41,Low,3.3,20,Average,Normal,"Indian,Tandoor ,indian",3,Sion Bhakti Park,49,Standard
198881,New Alipore,Kolkata,Kolkata - New Alipore,Agarwal'S Street Cafe,Medium,200,0.88,Low,2.9,80,Poor,Normal,"American,Fast Food,Italian,Snacks",4,Jadavpur,91,Slow
199142,Taltala,Kolkata,Kolkata - Taltala,Acs Chinese Flavour,Medium,300,11.11,Very High,4,500,Good,Normal,Chinese,1,Esplanade,45,Standard
199253,Kurla,Mumbai,Mumbai - Kurla,Shizusan,High,1500,1.7,Moderate,2.9,80,Poor,Normal,"Japanese,Asian,Sushi",3,Kurla,47,Standard
199317,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,Breakfast Express,Medium,200,3.03,High,4.3,100,Good,Normal,Continental  North Indian  South Indian  Beverages,1,Himayath Nagar,33,Standard
199381,Bopodi,Pune,Pune - Bopodi,Ganga Chinese Centre,Low,150,1.27,Moderate,2.9,80,Poor,Normal,Chinese,1,Bhimjyot Nagar,63,Slow
199773,Anna Nagar,Chennai,Chennai - Anna Nagar,Vimalam Mess,High,700,1.67,Moderate,4.3,100,Good,Normal,South Indian,1,Annanagar,60,Standard
200193,Shivajinagar,Pune,Pune - Shivajinagar,Bebe Di Rasoi - Punjabi,Medium,300,10.42,Very High,4.1,500,Good,Normal,"North Indian,Punjabi,Biryani,Kebabs,Mughlai,Desserts,Beverages",7,Sb Road,48,Standard
200240,Juhapura,Ahmedabad,Ahmedabad - Juhapura,Bait Al Majlis,Medium,350,1.06,Moderate,4.1,50,Good,Normal,"Chinese,Biryani,Afghani,Mughlai,Seafood,Tandoor",6,Sarkhej,47,Standard
200531,Central Kolkata,Kolkata,Kolkata - Central Kolkata,Riyasat-E-Hind,Medium,400,0.77,Low,3.9,50,Average,Normal,"North Indian,Chinese,Kebabs,Mughlai,Continental",5,Central Kolkata,65,Slow
200716,Khar West,Mumbai,Mumbai - Khar West,Desi Shawarma,Medium,200,1.43,Moderate,2.9,80,Poor,Normal,Fast Food  Street Food  Arabian,1,Opposite Singapore Arcade,56,Standard
200773,Park Street Area,Kolkata,Kolkata - Park Street Area,Fabcafe By Fabindia,High,1000,1.72,Moderate,4.4,100,Good,Normal,"Indian,Continental,Healthy Food,Beverages,Desserts,Snacks,North Indian",7,Brahmachari Street,58,Standard
200790,Teynampet,Chennai,Chennai - Teynampet,Fabcafe By Fabindia,High,1000,1.75,Moderate,4.3,100,Good,Normal,"Healthy Food,North Indian,Biryani,Beverages",4,New Area,57,Standard
200833,Anna Nagar,Chennai,Chennai - Anna Nagar,Momo Sa-Khang By Kailash Kitchen,Medium,200,9.62,Very High,4.7,500,Excellent,Normal,Chinese,1,Annanagar,52,Standard
200993,Aundh,Pune,Pune - Aundh,Fabcafe By Fabindia,High,1000,1.43,Moderate,4.4,100,Good,Normal,"North Indian,Healthy Food,Biryani,Beverages",4,Aundh,70,Slow
201122,Andheri East,Mumbai,Mumbai - Andheri East,Mba In Khichdi,Medium,300,0.39,Low,4.1,20,Good,Normal,"Home Food,Indian,North Indian",3,Marol Industrial Estate,51,Standard
201134,Kalina,Mumbai,Mumbai - Kalina,Sultan'S Shawarma,Medium,200,0.53,Low,3.6,20,Average,Normal,"Lebanese,Fast Food",2,Scruz Bandra East,38,Standard
201164,Gopalapuram,Chennai,Chennai - Gopalapuram,The Bowl Company,Medium,300,90.91,Very High,4.2,5000,Good,High Demand,"Continental,North Indian,Pan-Asian,Desserts,American,Asian,Beverages,Biryani,Chinese,Combo,European,Grill,Hyderabadi,Indian,Italian,Kebabs,Lucknowi,Mediterranean,Mexican,Mughlai,Oriental,Pastas,Punjab",23,Royapettah,55,Standard
201165,Gopalapuram,Chennai,Chennai - Gopalapuram,Homely,Medium,200,19.23,Very High,4.3,1000,Good,High Demand,"Home Food,North Indian,South Indian,Beverages,Chettinad,Combo,Desserts,Hyderabadi,Indian,Lucknowi,Maharashtrian,Mangalorean,Punjabi,Rajasthani,Snacks,Sweets,Thalis",17,Royapettah,52,Standard
